376,101111000,29
377,101111001,20
378,101111010,31
379,101111011,11
380,101111100,24
381,101111101,13
382,101111110,15
383,101111111,2
384,110000000,15
385,110000001,13
386,110000010,24
387,110000011,11
388,110000100,31
389,110000101,20
390,110000110,29
391,110000111,9
392,110001000,34
393,110001001,25
394,110001010,41
395,110001011,16
396,110001100,39
397,110001101,23
398,110001110,30
399,110001111,7
400,110010000,33
401,110010001,26
402,110010010,45
403,110010011,19
404,110010100,50
405,110010101,31
406,110010110,43
407,110010111,12
408,110011000,41
409,110011001,29
410,110011010,46
411,110011011,17
412,110011100,39
413,110011101,22
414,110011110,27
415,110011111,5
416,110100000,28
417,110100001,23
418,110100010,41
419,110100011,18
420,110100100,49
421,110100101,31
422,110100110,44
423,110100111,13
424,110101000,47
425,110101001,34
426,110101010,55
427,110101011,21
428,110101100,50
429,110101101,29
430,110101110,37
431,110101111,8
432,110110000,35
433,110110001,27
434,110110010,46
435,110110011,19
436,110110100,49
437,110110101,30
438,110110110,41
439,110110111,11
440,110111000,36
441,110111001,25
442,110111010,39
443,110111011,14
444,110111100,31
445,110111101,17
446,110111110,20
447,110111111,3
448,111000000,19
449,111000001,16
450,111000010,29
451,111000011,13
452,111000100,36
453,111000101,23
454,111000110,33
455,111000111,10
456,111001000,37
457,111001001,27
458,111001010,44
459,111001011,17
460,111001100,41
461,111001101,24
462,111001110,31
463,111001111,7
464,111010000,32
465,111010001,25
466,111010010,43
467,111010011,18
468,111010100,47
469,111010101,29
470,111010110,40
471,111010111,11
472,111011000,37
473,111011001,26
474,111011010,41
475,111011011,15
476,111011100,34
477,111011101,19
478,111011110,23
479,111011111,4
480,111100000,21
481,111100001,17
482,111100010,30
483,111100011,13
484,111100100,35
485,111100101,22
486,111100110,31
487,111100111,9
488,111101000,32
489,111101001,23
490,111101010,37
491,111101011,14
492,111101100,33
493,111101101,19
494,111101110,24
495,111101111,5
496,111110000,21
497,111110001,16
498,111110010,27
499,111110011,11
500,111110100,28
501,111110101,17
502,111110110,23
503,111110111,6
504,111111000,19
505,111111001,13
506,111111010,20
507,111111011,7
508,111111100,15
509,111111101,8
510,111111110,9
511,111111111,1
512,1000000000,9
513,1000000001,9
514,1000000010,17
515,1000000011,8
516,1000000100,23
517,1000000101,15
518,1000000110,22
519,1000000111,7
520,1000001000,27
521,1000001001,20
522,1000001010,33
523,1000001011,13
524,1000001100,32
525,1000001101,19
526,1000001110,25
527,1000001111,6
528,1000010000,29
529,1000010001,23
530,1000010010,40
531,1000010011,17
532,1000010100,45
533,1000010101,28
534,1000010110,39
535,1000010111,11
536,1000011000,38
537,1000011001,27
538,1000011010,43
539,1000011011,16
540,1000011100,37
541,1000011101,21
542,1000011110,26
543,1000011111,5
544,1000100000,29
545,1000100001,24
546,1000100010,43
547,1000100011,19
548,1000100100,52
549,1000100101,33
550,1000100110,47
551,1000100111,14
552,1000101000,51
553,1000101001,37
554,1000101010,60
555,1000101011,23
556,1000101100,55
557,1000101101,32
558,1000101110,41
559,1000101111,9
560,1000110000,40
561,1000110001,31
562,1000110010,53
563,1000110011,22
564,1000110100,57
565,1000110101,35
566,1000110110,48
567,1000110111,13
568,1000111000,43
569,1000111001,30
570,1000111010,47
571,1000111011,17
572,1000111100,38
573,1000111101,21
574,1000111110,25
575,1000111111,4
576,1001000000,27
577,1001000001,23
578,1001000010,42
579,1001000011,19
580,1001000100,53
581,1001000101,34
582,1001000110,49
583,1001000111,15
584,1001001000,56
585,1001001001,41
586,1001001010,67
587,1001001011,26
588,1001001100,63
589,1001001101,37
590,1001001110,48
591,1001001111,11
592,1001010000,51
593,1001010001,40
594,1001010010,69
595,1001010011,29
596,1001010100,76
597,1001010101,47
598,1001010110,65
599,1001010111,18
600,1001011000,61
601,1001011001,43
602,1001011010,68
603,1001011011,25
604,1001011100,57
605,1001011101,32
606,1001011110,39
607,1001011111,7
608,1001100000,38
609,1001100001,31
610,1001100010,55
611,1001100011,24
612,1001100100,65
613,1001100101,41
614,1001100110,58
615,1001100111,17
616,1001101000,61
617,1001101001,44
618,1001101010,71
619,1001101011,27
620,1001101100,64
621,1001101101,37
622,1001101110,47
623,1001101111,10
624,1001110000,43
625,1001110001,33
626,1001110010,56
627,1001110011,23
628,1001110100,59
629,1001110101,36
630,1001110110,49
631,1001110111,13
632,1001111000,42
633,1001111001,29
634,1001111010,45
635,1001111011,16
636,1001111100,35
637,1001111101,19
638,1001111110,22
639,1001111111,3
640,1010000000,23
641,1010000001,20
642,1010000010,37
643,1010000011,17
644,1010000100,48
645,1010000101,31
646,1010000110,45
647,1010000111,14
648,1010001000,53
649,1010001001,39
650,1010001010,64
651,1010001011,25
652,1010001100,61
653,1010001101,36
654,1010001110,47
655,1010001111,11
656,1010010000,52
657,1010010001,41
658,1010010010,71
659,1010010011,30
660,1010010100,79
661,1010010101,49
662,1010010110,68
663,1010010111,19
664,1010011000,65
665,1010011001,46
666,1010011010,73
667,1010011011,27
668,1010011100,62
669,1010011101,35
670,1010011110,43
671,1010011111,8
672,1010100000,45
673,1010100001,37
674,1010100010,66
675,1010100011,29
676,1010100100,79
677,1010100101,50
678,1010100110,71
679,1010100111,21
680,1010101000,76
681,1010101001,55
682,1010101010,89
683,1010101011,34
684,1010101100,81
685,1010101101,47
686,1010101110,60
687,1010101111,13
688,1010110000,57
689,1010110001,44
690,1010110010,75
691,1010110011,31
692,1010110100,80
693,1010110101,49
694,1010110110,67
695,1010110111,18
696,1010111000,59
697,1010111001,41
698,1010111010,64
699,1010111011,23
700,1010111100,51
701,1010111101,28
702,1010111110,33
703,1010111111,5
704,1011000000,32
705,1011000001,27
706,1011000010,49
707,1011000011,22
708,1011000100,61
709,1011000101,39
710,1011000110,56
711,1011000111,17
712,1011001000,63
713,1011001001,46
714,1011001010,75
715,1011001011,29
716,1011001100,70
717,1011001101,41
718,1011001110,53
719,1011001111,12
720,1011010000,55
721,1011010001,43
722,1011010010,74
723,1011010011,31
724,1011010100,81
725,1011010101,50
726,1011010110,69
727,1011010111,19
728,1011011000,64
729,1011011001,45
730,1011011010,71
731,1011011011,26
732,1011011100,59
733,1011011101,33
734,1011011110,40
735,1011011111,7
736,1011100000,37
737,1011100001,30
738,1011100010,53
739,1011100011,23
740,1011100100,62
741,1011100101,39
742,1011100110,55
743,1011100111,16
744,1011101000,57
745,1011101001,41
746,1011101010,66
747,1011101011,25
748,1011101100,59
749,1011101101,34
750,1011101110,43
751,1011101111,9
752,1011110000,38
753,1011110001,29
754,1011110010,49
755,1011110011,20
756,1011110100,51
757,1011110101,31
758,1011110110,42
759,1011110111,11
760,1011111000,35
761,1011111001,24
762,1011111010,37
763,1011111011,13
764,1011111100,28
765,1011111101,15
766,1011111110,17
767,1011111111,2
768,1100000000,17
769,1100000001,15
770,1100000010,28
771,1100000011,13
772,1100000100,37
773,1100000101,24
774,1100000110,35
775,1100000111,11
776,1100001000,42
777,1100001001,31
778,1100001010,51
779,1100001011,20
780,1100001100,49
781,1100001101,29
782,1100001110,38
783,1100001111,9
784,1100010000,43
785,1100010001,34
786,1100010010,59
787,1100010011,25
788,1100010100,66
789,1100010101,41
790,1100010110,57
791,1100010111,16
792,1100011000,55
793,1100011001,39
794,1100011010,62
795,1100011011,23
796,1100011100,53
797,1100011101,30
798,1100011110,37
799,1100011111,7
800,1100100000,40
801,1100100001,33
802,1100100010,59
803,1100100011,26
804,1100100100,71
805,1100100101,45
806,1100100110,64
807,1100100111,19
808,1100101000,69
809,1100101001,50
810,1100101010,81
811,1100101011,31
812,1100101100,74
813,1100101101,43
814,1100101110,55
815,1100101111,12
816,1100110000,53
817,1100110001,41
818,1100110010,70
819,1100110011,29
820,1100110100,75
821,1100110101,46
822,1100110110,63
823,1100110111,17
824,1100111000,56
825,1100111001,39
826,1100111010,61
827,1100111011,22
828,1100111100,49
829,1100111101,27
830,1100111110,32
831,1100111111,5
832,1101000000,33
833,1101000001,28
834,1101000010,51
835,1101000011,23
836,1101000100,64
837,1101000101,41
838,1101000110,59
839,1101000111,18
840,1101001000,67
841,1101001001,49
842,1101001010,80
843,1101001011,31
844,1101001100,75
845,1101001101,44
846,1101001110,57
847,1101001111,13
848,1101010000,60
849,1101010001,47
850,1101010010,81
851,1101010011,34
852,1101010100,89
853,1101010101,55
854,1101010110,76
855,1101010111,21
856,1101011000,71
857,1101011001,50
858,1101011010,79
859,1101011011,29
860,1101011100,66
861,1101011101,37
862,1101011110,45
863,1101011111,8
864,1101100000,43
865,1101100001,35
866,1101100010,62
867,1101100011,27
868,1101100100,73
869,1101100101,46
870,1101100110,65
871,1101100111,19
872,1101101000,68
873,1101101001,49
874,1101101010,79
875,1101101011,30
876,1101101100,71
877,1101101101,41
878,1101101110,52
879,1101101111,11
880,1101110000,47
881,1101110001,36
882,1101110010,61
883,1101110011,25
884,1101110100,64
885,1101110101,39
886,1101110110,53
887,1101110111,14
888,1101111000,45
889,1101111001,31
890,1101111010,48
891,1101111011,17
892,1101111100,37
893,1101111101,20
894,1101111110,23
895,1101111111,3
896,1110000000,22
897,1110000001,19
898,1110000010,35
899,1110000011,16
900,1110000100,45
901,1110000101,29
902,1110000110,42
903,1110000111,13
904,1110001000,49
905,1110001001,36
906,1110001010,59
907,1110001011,23
908,1110001100,56
909,1110001101,33
910,1110001110,43
911,1110001111,10
912,1110010000,47
913,1110010001,37
914,1110010010,64
915,1110010011,27
916,1110010100,71
917,1110010101,44
918,1110010110,61
919,1110010111,17
920,1110011000,58
921,1110011001,41
922,1110011010,65
923,1110011011,24
924,1110011100,55
925,1110011101,31
926,1110011110,38
927,1110011111,7
928,1110100000,39
929,1110100001,32
930,1110100010,57
931,1110100011,25
932,1110100100,68
933,1110100101,43
934,1110100110,61
935,1110100111,18
936,1110101000,65
937,1110101001,47
938,1110101010,76
939,1110101011,29
940,1110101100,69
941,1110101101,40
942,1110101110,51
943,1110101111,11
944,1110110000,48
945,1110110001,37
946,1110110010,63
947,1110110011,26
948,1110110100,67
949,1110110101,41
950,1110110110,56
951,1110110111,15
952,1110111000,49
953,1110111001,34
954,1110111010,53
955,1110111011,19
956,1110111100,42
957,1110111101,23
958,1110111110,27
959,1110111111,4
960,1111000000,25
961,1111000001,21
962,1111000010,38
963,1111000011,17
964,1111000100,47
965,1111000101,30
966,1111000110,43
967,1111000111,13
968,1111001000,48
969,1111001001,35
970,1111001010,57
971,1111001011,22
972,1111001100,53
973,1111001101,31
974,1111001110,40
975,1111001111,9
976,1111010000,41
977,1111010001,32
978,1111010010,55
979,1111010011,23
980,1111010100,60
981,1111010101,37
982,1111010110,51
983,1111010111,14
984,1111011000,47
985,1111011001,33
986,1111011010,52
987,1111011011,19
988,1111011100,43
989,1111011101,24
990,1111011110,29
991,1111011111,5
992,1111100000,26
993,1111100001,21
994,1111100010,37
995,1111100011,16
996,1111100100,43
997,1111100101,27
998,1111100110,38
999,1111100111,11
1000,1111101000,39
1001,1111101001,28
1002,1111101010,45
1003,1111101011,17
1004,1111101100,40
1005,1111101101,23
1006,1111101110,29
1007,1111101111,6
1008,1111110000,25
1009,1111110001,19
1010,1111110010,32
1011,1111110011,13
1012,1111110100,33
1013,1111110101,20
1014,1111110110,27
1015,1111110111,7
1016,1111111000,22
1017,1111111001,15
1018,1111111010,23
1019,1111111011,8
1020,1111111100,17
1021,1111111101,9
1022,1111111110,10
1023,1111111111,1
1024,10000000000,10
1025,10000000001,10
1026,10000000010,19
1027,10000000011,9
1028,10000000100,26
1029,10000000101,17
1030,10000000110,25
1031,10000000111,8
1032,10000001000,31
1033,10000001001,23
1034,10000001010,38
1035,10000001011,15
1036,10000001100,37
1037,10000001101,22
1038,10000001110,29
1039,10000001111,7
1040,10000010000,34
1041,10000010001,27
1042,10000010010,47
1043,10000010011,20
1044,10000010100,53
1045,10000010101,33
1046,10000010110,46
1047,10000010111,13
1048,10000011000,45
1049,10000011001,32
1050,10000011010,51
1051,10000011011,19
1052,10000011100,44
1053,10000011101,25
1054,10000011110,31
1055,10000011111,6
1056,10000100000,35
1057,10000100001,29
1058,10000100010,52
1059,10000100011,23
1060,10000100100,63
1061,10000100101,40
1062,10000100110,57
1063,10000100111,17
1064,10000101000,62
1065,10000101001,45
1066,10000101010,73
1067,10000101011,28
1068,10000101100,67
1069,10000101101,39
1070,10000101110,50
1071,10000101111,11
1072,10000110000,49
1073,10000110001,38
1074,10000110010,65
1075,10000110011,27
1076,10000110100,70
1077,10000110101,43
1078,10000110110,59
1079,10000110111,16
1080,10000111000,53
1081,10000111001,37
1082,10000111010,58
1083,10000111011,21
1084,10000111100,47
1085,10000111101,26
1086,10000111110,31
1087,10000111111,5
1088,10001000000,34
1089,10001000001,29
1090,10001000010,53
1091,10001000011,24
1092,10001000100,67
1093,10001000101,43
1094,10001000110,62
1095,10001000111,19
1096,10001001000,71
1097,10001001001,52
1098,10001001010,85
1099,10001001011,33
1100,10001001100,80
1101,10001001101,47
1102,10001001110,61
1103,10001001111,14
1104,10001010000,65
1105,10001010001,51
1106,10001010010,88
1107,10001010011,37
1108,10001010100,97
1109,10001010101,60
1110,10001010110,83
1111,10001010111,23
1112,10001011000,78
1113,10001011001,55
1114,10001011010,87
1115,10001011011,32
1116,10001011100,73
1117,10001011101,41
1118,10001011110,50
1119,10001011111,9
1120,10001100000,49
1121,10001100001,40
1122,10001100010,71
1123,10001100011,31
1124,10001100100,84
1125,10001100101,53
1126,10001100110,75
1127,10001100111,22
1128,10001101000,79
1129,10001101001,57
1130,10001101010,92
1131,10001101011,35
1132,10001101100,83
1133,10001101101,48
1134,10001101110,61
1135,10001101111,13
1136,10001110000,56
1137,10001110001,43
1138,10001110010,73
1139,10001110011,30
1140,10001110100,77
1141,10001110101,47
1142,10001110110,64
1143,10001110111,17
1144,10001111000,55
1145,10001111001,38
1146,10001111010,59
1147,10001111011,21
1148,10001111100,46
1149,10001111101,25
1150,10001111110,29
1151,10001111111,4
1152,10010000000,31
1153,10010000001,27
1154,10010000010,50
1155,10010000011,23
1156,10010000100,65
1157,10010000101,42
1158,10010000110,61
1159,10010000111,19
1160,10010001000,72
1161,10010001001,53
1162,10010001010,87
1163,10010001011,34
1164,10010001100,83
1165,10010001101,49
1166,10010001110,64
1167,10010001111,15
1168,10010010000,71
1169,10010010001,56
1170,10010010010,97
1171,10010010011,41
1172,10010010100,108
1173,10010010101,67
1174,10010010110,93
1175,10010010111,26
1176,10010011000,89
1177,10010011001,63
1178,10010011010,100
1179,10010011011,37
1180,10010011100,85
1181,10010011101,48
1182,10010011110,59
1183,10010011111,11
1184,10010100000,62
1185,10010100001,51
1186,10010100010,91
1187,10010100011,40
1188,10010100100,109
1189,10010100101,69
1190,10010100110,98
1191,10010100111,29
1192,10010101000,105
1193,10010101001,76
1194,10010101010,123
1195,10010101011,47
1196,10010101100,112
1197,10010101101,65
1198,10010101110,83
1199,10010101111,18
1200,10010110000,79
1201,10010110001,61
1202,10010110010,104
1203,10010110011,43
1204,10010110100,111
1205,10010110101,68
1206,10010110110,93
1207,10010110111,25
1208,10010111000,82
1209,10010111001,57
1210,10010111010,89
1211,10010111011,32
1212,10010111100,71
1213,10010111101,39
1214,10010111110,46
1215,10010111111,7
1216,10011000000,45
1217,10011000001,38
1218,10011000010,69
1219,10011000011,31
1220,10011000100,86
1221,10011000101,55
1222,10011000110,79
1223,10011000111,24
1224,10011001000,89
1225,10011001001,65
1226,10011001010,106
1227,10011001011,41
1228,10011001100,99
1229,10011001101,58
1230,10011001110,75
1231,10011001111,17
1232,10011010000,78
1233,10011010001,61
1234,10011010010,105
1235,10011010011,44
1236,10011010100,115
1237,10011010101,71
1238,10011010110,98
1239,10011010111,27
1240,10011011000,91
1241,10011011001,64
1242,10011011010,101
1243,10011011011,37
1244,10011011100,84
1245,10011011101,47
1246,10011011110,57
1247,10011011111,10
1248,10011100000,53
1249,10011100001,43
1250,10011100010,76
1251,10011100011,33
1252,10011100100,89
1253,10011100101,56
1254,10011100110,79
1255,10011100111,23
1256,10011101000,82
1257,10011101001,59
1258,10011101010,95
1259,10011101011,36
1260,10011101100,85
1261,10011101101,49
1262,10011101110,62
1263,10011101111,13
1264,10011110000,55
1265,10011110001,42
1266,10011110010,71
1267,10011110011,29
1268,10011110100,74
1269,10011110101,45
1270,10011110110,61
1271,10011110111,16
1272,10011111000,51
1273,10011111001,35
1274,10011111010,54
1275,10011111011,19
1276,10011111100,41
1277,10011111101,22
1278,10011111110,25
1279,10011111111,3
1280,10100000000,26
1281,10100000001,23
1282,10100000010,43
1283,10100000011,20
1284,10100000100,57
1285,10100000101,37
1286,10100000110,54
1287,10100000111,17
1288,10100001000,65
1289,10100001001,48
1290,10100001010,79
1291,10100001011,31
1292,10100001100,76
1293,10100001101,45
1294,10100001110,59
1295,10100001111,14
1296,10100010000,67
1297,10100010001,53
1298,10100010010,92
1299,10100010011,39
1300,10100010100,103
1301,10100010101,64
1302,10100010110,89
1303,10100010111,25
1304,10100011000,86
1305,10100011001,61
1306,10100011010,97
1307,10100011011,36
1308,10100011100,83
1309,10100011101,47
1310,10100011110,58
1311,10100011111,11
1312,10100100000,63
1313,10100100001,52
1314,10100100010,93
1315,10100100011,41
1316,10100100100,112
1317,10100100101,71
1318,10100100110,101
1319,10100100111,30
1320,10100101000,109
1321,10100101001,79
1322,10100101010,128
1323,10100101011,49
1324,10100101100,117
1325,10100101101,68
1326,10100101110,87
1327,10100101111,19
1328,10100110000,84
1329,10100110001,65
1330,10100110010,111
1331,10100110011,46
1332,10100110100,119
1333,10100110101,73
1334,10100110110,100
1335,10100110111,27
1336,10100111000,89
1337,10100111001,62
1338,10100111010,97
1339,10100111011,35
1340,10100111100,78
1341,10100111101,43
1342,10100111110,51
1343,10100111111,8
1344,10101000000,53
1345,10101000001,45
1346,10101000010,82
1347,10101000011,37
1348,10101000100,103
1349,10101000101,66
1350,10101000110,95
1351,10101000111,29
1352,10101001000,108
1353,10101001001,79
1354,10101001010,129
1355,10101001011,50
1356,10101001100,121
1357,10101001101,71
1358,10101001110,92
1359,10101001111,21
1360,10101010000,97
1361,10101010001,76
1362,10101010010,131
1363,10101010011,55
1364,10101010100,144
1365,10101010101,89
1366,10101010110,123
1367,10101010111,34
1368,10101011000,115
1369,10101011001,81
1370,10101011010,128
1371,10101011011,47
1372,10101011100,107
1373,10101011101,60
1374,10101011110,73
1375,10101011111,13
1376,10101100000,70
1377,10101100001,57
1378,10101100010,101
1379,10101100011,44
1380,10101100100,119
1381,10101100101,75
1382,10101100110,106
1383,10101100111,31
1384,10101101000,111
1385,10101101001,80
1386,10101101010,129
1387,10101101011,49
1388,10101101100,116
1389,10101101101,67
1390,10101101110,85
1391,10101101111,18
1392,10101110000,77
1393,10101110001,59
1394,10101110010,100
1395,10101110011,41
1396,10101110100,105
1397,10101110101,64
1398,10101110110,87
1399,10101110111,23
1400,10101111000,74
1401,10101111001,51
1402,10101111010,79
1403,10101111011,28
1404,10101111100,61
1405,10101111101,33
1406,10101111110,38
1407,10101111111,5
1408,10110000000,37
1409,10110000001,32
1410,10110000010,59
1411,10110000011,27
1412,10110000100,76
1413,10110000101,49
1414,10110000110,71
1415,10110000111,22
1416,10110001000,83
1417,10110001001,61
1418,10110001010,100
1419,10110001011,39
1420,10110001100,95
1421,10110001101,56
1422,10110001110,73
1423,10110001111,17
1424,10110010000,80
1425,10110010001,63
1426,10110010010,109
1427,10110010011,46
1428,10110010100,121
1429,10110010101,75
1430,10110010110,104
1431,10110010111,29
1432,10110011000,99
1433,10110011001,70
1434,10110011010,111
1435,10110011011,41
1436,10110011100,94
1437,10110011101,53
1438,10110011110,65
1439,10110011111,12
1440,10110100000,67
1441,10110100001,55
1442,10110100010,98
1443,10110100011,43
1444,10110100100,117
1445,10110100101,74
1446,10110100110,105
1447,10110100111,31
1448,10110101000,112
1449,10110101001,81
1450,10110101010,131
1451,10110101011,50
1452,10110101100,119
1453,10110101101,69
1454,10110101110,88
1455,10110101111,19
1456,10110110000,83
1457,10110110001,64
1458,10110110010,109
1459,10110110011,45
1460,10110110100,116
1461,10110110101,71
1462,10110110110,97
1463,10110110111,26
1464,10110111000,85
1465,10110111001,59
1466,10110111010,92
1467,10110111011,33
1468,10110111100,73
1469,10110111101,40
1470,10110111110,47
1471,10110111111,7
1472,10111000000,44
1473,10111000001,37
1474,10111000010,67
1475,10111000011,30
1476,10111000100,83
1477,10111000101,53
1478,10111000110,76
1479,10111000111,23
1480,10111001000,85
1481,10111001001,62
1482,10111001010,101
1483,10111001011,39
1484,10111001100,94
1485,10111001101,55
1486,10111001110,71
1487,10111001111,16
1488,10111010000,73
1489,10111010001,57
1490,10111010010,98
1491,10111010011,41
1492,10111010100,107
1493,10111010101,66
1494,10111010110,91
1495,10111010111,25
1496,10111011000,84
1497,10111011001,59
1498,10111011010,93
1499,10111011011,34
1500,10111011100,77
1501,10111011101,43
1502,10111011110,52
1503,10111011111,9
1504,10111100000,47
1505,10111100001,38
1506,10111100010,67
1507,10111100011,29
1508,10111100100,78
1509,10111100101,49
1510,10111100110,69
1511,10111100111,20
1512,10111101000,71
1513,10111101001,51
1514,10111101010,82
1515,10111101011,31
1516,10111101100,73
1517,10111101101,42
1518,10111101110,53
1519,10111101111,11
1520,10111110000,46
1521,10111110001,35
1522,10111110010,59
1523,10111110011,24
1524,10111110100,61
1525,10111110101,37
1526,10111110110,50
1527,10111110111,13
1528,10111111000,41
1529,10111111001,28
1530,10111111010,43
1531,10111111011,15
1532,10111111100,32
1533,10111111101,17
1534,10111111110,19
1535,10111111111,2
1536,11000000000,19
1537,11000000001,17
1538,11000000010,32
1539,11000000011,15
1540,11000000100,43
1541,11000000101,28
1542,11000000110,41
1543,11000000111,13
1544,11000001000,50
1545,11000001001,37
1546,11000001010,61
1547,11000001011,24
1548,11000001100,59
1549,11000001101,35
1550,11000001110,46
1551,11000001111,11
1552,11000010000,53
1553,11000010001,42
1554,11000010010,73
1555,11000010011,31
1556,11000010100,82
1557,11000010101,51
1558,11000010110,71
